Año;Departamento;Municipio;Semana;Mortalidad
2012;08 - Atlántico;08001 - Barranquilla;18;24
2012;08 - Atlántico;08001 - Barranquilla;19;21
2012;08 - Atlántico;08001 - Barranquilla;20;19
2012;08 - Atlántico;08001 - Barranquilla;21;20
2012;08 - Atlántico;08001 - Barranquilla;22;16
2012;08 - Atlántico;08001 - Barranquilla;23;19
2012;08 - Atlántico;08001 - Barranquilla;24;31
2012;08 - Atlántico;08001 - Barranquilla;25;25
2012;08 - Atlántico;08001 - Barranquilla;26;21
2012;08 - Atlántico;08001 - Barranquilla;27;23
2012;08 - Atlántico;08001 - Barranquilla;28;22
2012;08 - Atlántico;08001 - Barranquilla;29;22
2012;08 - Atlántico;08001 - Barranquilla;30;28
2012;08 - Atlántico;08001 - Barranquilla;31;23
2012;08 - Atlántico;08001 - Barranquilla;32;26
2012;08 - Atlántico;08001 - Barranquilla;33;9
2012;08 - Atlántico;08001 - Barranquilla;34;15
2012;08 - Atlántico;08001 - Barranquilla;35;15
2012;08 - Atlántico;08001 - Barranquilla;36;20
2012;08 - Atlántico;08001 - Barranquilla;37;16
2012;08 - Atlántico;08001 - Barranquilla;38;23
2012;08 - Atlántico;08001 - Barranquilla;39;21
2012;08 - Atlántico;08001 - Barranquilla;40;15
2012;08 - Atlántico;08001 - Barranquilla;41;18
2012;08 - Atlántico;08001 - Barranquilla;42;17
2012;08 - Atlántico;08001 - Barranquilla;43;21
2012;08 - Atlántico;08001 - Barranquilla;44;29
2012;08 - Atlántico;08001 - Barranquilla;45;28
2012;08 - Atlántico;08001 - Barranquilla;46;21
2012;08 - Atlántico;08001 - Barranquilla;47;27
2012;08 - Atlántico;08001 - Barranquilla;48;23
2012;08 - Atlántico;08001 - Barranquilla;49;27
2012;08 - Atlántico;08001 - Barranquilla;50;18
2012;08 - Atlántico;08001 - Barranquilla;51;15
2012;08 - Atlántico;08001 - Barranquilla;52;20
2012;08 - Atlántico;08001 - Barranquilla;53;8
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;1;90
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;2;100
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;3;105
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;4;103
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;5;101
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;6;106
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;7;99
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;8;76
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;9;96
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;10;95
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;11;90
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;12;89
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;13;107
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;14;96
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;15;116
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;16;88
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;17;119
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;18;108
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;19;131
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;20;137
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;21;107
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;22;97
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;23;112
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;24;110
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;25;105
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;26;115
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;27;99
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;28;83
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;29;91
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;30;119
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;31;92
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;32;87
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;33;86
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;34;101
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;35;106
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;36;96
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;37;91
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;38;96
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;39;79
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;40;98
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;41;96
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;42;94
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;43;106
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;44;90
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;45;108
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;46;73
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;47;77
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;48;96
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;49;90
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;50;116
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;51;102
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;52;113
2012;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;53;20
2012;76 - Valle del Cauca;76001 - Cali;1;60
2012;76 - Valle del Cauca;76001 - Cali;2;52
2012;76 - Valle del Cauca;76001 - Cali;3;42
2012;76 - Valle del Cauca;76001 - Cali;4;42
2012;76 - Valle del Cauca;76001 - Cali;5;39
2012;76 - Valle del Cauca;76001 - Cali;6;43
2012;76 - Valle del Cauca;76001 - Cali;7;30
2012;76 - Valle del Cauca;76001 - Cali;8;35
2012;76 - Valle del Cauca;76001 - Cali;9;42
2012;76 - Valle del Cauca;76001 - Cali;10;41
2012;76 - Valle del Cauca;76001 - Cali;11;36
2012;76 - Valle del Cauca;76001 - Cali;12;32
2012;76 - Valle del Cauca;76001 - Cali;13;36
2012;76 - Valle del Cauca;76001 - Cali;14;41
2012;76 - Valle del Cauca;76001 - Cali;15;47
2012;76 - Valle del Cauca;76001 - Cali;16;46
2012;76 - Valle del Cauca;76001 - Cali;17;36
2012;76 - Valle del Cauca;76001 - Cali;18;40
2012;76 - Valle del Cauca;76001 - Cali;19;55
2012;76 - Valle del Cauca;76001 - Cali;20;38
2012;76 - Valle del Cauca;76001 - Cali;21;38
2012;76 - Valle del Cauca;76001 - Cali;22;40
2012;76 - Valle del Cauca;76001 - Cali;23;42
2012;76 - Valle del Cauca;76001 - Cali;24;60
2012;76 - Valle del Cauca;76001 - Cali;25;40
2012;76 - Valle del Cauca;76001 - Cali;26;39
2012;76 - Valle del Cauca;76001 - Cali;27;40
2012;76 - Valle del Cauca;76001 - Cali;28;27
2012;76 - Valle del Cauca;76001 - Cali;29;50
2012;76 - Valle del Cauca;76001 - Cali;30;42
2012;76 - Valle del Cauca;76001 - Cali;31;46
2012;76 - Valle del Cauca;76001 - Cali;32;47
2012;76 - Valle del Cauca;76001 - Cali;33;34
2012;76 - Valle del Cauca;76001 - Cali;34;29
2012;76 - Valle del Cauca;76001 - Cali;35;34
2012;76 - Valle del Cauca;76001 - Cali;36;49
2012;76 - Valle del Cauca;76001 - Cali;37;33
2012;76 - Valle del Cauca;76001 - Cali;38;43
2012;76 - Valle del Cauca;76001 - Cali;39;31
2012;76 - Valle del Cauca;76001 - Cali;40;39
2012;76 - Valle del Cauca;76001 - Cali;41;24
2012;76 - Valle del Cauca;76001 - Cali;42;35
2012;76 - Valle del Cauca;76001 - Cali;43;38
2012;76 - Valle del Cauca;76001 - Cali;44;30
2012;76 - Valle del Cauca;76001 - Cali;45;30
2012;76 - Valle del Cauca;76001 - Cali;46;34
2012;76 - Valle del Cauca;76001 - Cali;47;30
2012;76 - Valle del Cauca;76001 - Cali;48;36
2012;76 - Valle del Cauca;76001 - Cali;49;36
2012;76 - Valle del Cauca;76001 - Cali;50;31
2012;76 - Valle del Cauca;76001 - Cali;51;44
2012;76 - Valle del Cauca;76001 - Cali;52;43
2012;76 - Valle del Cauca;76001 - Cali;53;11
2013;05 - Antioquia;05001 - Medellín;1;56
2013;05 - Antioquia;05001 - Medellín;2;53
2013;05 - Antioquia;05001 - Medellín;3;45
2013;05 - Antioquia;05001 - Medellín;4;40
2013;05 - Antioquia;05001 - Medellín;5;26
2013;05 - Antioquia;05001 - Medellín;6;46
2013;05 - Antioquia;05001 - Medellín;7;37
2013;05 - Antioquia;05001 - Medellín;8;26
2013;05 - Antioquia;05001 - Medellín;9;43
2013;05 - Antioquia;05001 - Medellín;10;39
2013;05 - Antioquia;05001 - Medellín;11;37
2013;05 - Antioquia;05001 - Medellín;12;29
2013;05 - Antioquia;05001 - Medellín;13;40
2013;05 - Antioquia;05001 - Medellín;14;43
2013;05 - Antioquia;05001 - Medellín;15;49
2013;05 - Antioquia;05001 - Medellín;16;45
2013;05 - Antioquia;05001 - Medellín;17;49
2013;05 - Antioquia;05001 - Medellín;18;41
2013;05 - Antioquia;05001 - Medellín;19;57
2013;05 - Antioquia;05001 - Medellín;20;52
2013;05 - Antioquia;05001 - Medellín;21;51
2013;05 - Antioquia;05001 - Medellín;22;49
2013;05 - Antioquia;05001 - Medellín;23;54
2013;05 - Antioquia;05001 - Medellín;24;43
2013;05 - Antioquia;05001 - Medellín;25;49
2013;05 - Antioquia;05001 - Medellín;26;53
2013;05 - Antioquia;05001 - Medellín;27;51
2013;05 - Antioquia;05001 - Medellín;28;41
2013;05 - Antioquia;05001 - Medellín;29;42
2013;05 - Antioquia;05001 - Medellín;30;29
2013;05 - Antioquia;05001 - Medellín;31;40
2013;05 - Antioquia;05001 - Medellín;32;45
2013;05 - Antioquia;05001 - Medellín;33;40
2013;05 - Antioquia;05001 - Medellín;34;44
2013;05 - Antioquia;05001 - Medellín;35;32
2013;05 - Antioquia;05001 - Medellín;36;48
2013;05 - Antioquia;05001 - Medellín;37;42
2013;05 - Antioquia;05001 - Medellín;38;44
2013;05 - Antioquia;05001 - Medellín;39;35
2013;05 - Antioquia;05001 - Medellín;40;42
2013;05 - Antioquia;05001 - Medellín;41;56
2013;05 - Antioquia;05001 - Medellín;42;52
2013;05 - Antioquia;05001 - Medellín;43;40
2013;05 - Antioquia;05001 - Medellín;44;28
2013;05 - Antioquia;05001 - Medellín;45;35
2013;05 - Antioquia;05001 - Medellín;46;43
2013;05 - Antioquia;05001 - Medellín;47;55
2013;05 - Antioquia;05001 - Medellín;48;51
2013;05 - Antioquia;05001 - Medellín;49;55
2013;05 - Antioquia;05001 - Medellín;50;53
2013;05 - Antioquia;05001 - Medellín;51;59
2013;05 - Antioquia;05001 - Medellín;52;54
2013;05 - Antioquia;05001 - Medellín;53;8
2013;08 - Atlántico;08001 - Barranquilla;1;22
2013;08 - Atlántico;08001 - Barranquilla;2;20
2013;08 - Atlántico;08001 - Barranquilla;3;21
2013;08 - Atlántico;08001 - Barranquilla;4;23
2013;08 - Atlántico;08001 - Barranquilla;5;25
2013;08 - Atlántico;08001 - Barranquilla;6;20
2013;08 - Atlántico;08001 - Barranquilla;7;16
2013;08 - Atlántico;08001 - Barranquilla;8;19
2013;08 - Atlántico;08001 - Barranquilla;9;22
2013;08 - Atlántico;08001 - Barranquilla;10;29
2013;08 - Atlántico;08001 - Barranquilla;11;16
2013;08 - Atlántico;08001 - Barranquilla;12;19
2013;08 - Atlántico;08001 - Barranquilla;13;23
2013;08 - Atlántico;08001 - Barranquilla;14;25
2013;08 - Atlántico;08001 - Barranquilla;15;25
2013;08 - Atlántico;08001 - Barranquilla;16;26
2013;08 - Atlántico;08001 - Barranquilla;17;25
2013;08 - Atlántico;08001 - Barranquilla;18;28
2013;08 - Atlántico;08001 - Barranquilla;19;18
2013;08 - Atlántico;08001 - Barranquilla;20;35
2013;08 - Atlántico;08001 - Barranquilla;21;30
2013;08 - Atlántico;08001 - Barranquilla;22;26
2013;08 - Atlántico;08001 - Barranquilla;23;23
2013;08 - Atlántico;08001 - Barranquilla;24;20
2013;08 - Atlántico;08001 - Barranquilla;25;24
2013;08 - Atlántico;08001 - Barranquilla;26;23
2013;08 - Atlántico;08001 - Barranquilla;27;18
2013;08 - Atlántico;08001 - Barranquilla;28;35
2013;08 - Atlántico;08001 - Barranquilla;29;30
2013;08 - Atlántico;08001 - Barranquilla;30;32
2013;08 - Atlántico;08001 - Barranquilla;31;25
2013;08 - Atlántico;08001 - Barranquilla;32;20
2013;08 - Atlántico;08001 - Barranquilla;33;15
2013;08 - Atlántico;08001 - Barranquilla;34;29
2013;08 - Atlántico;08001 - Barranquilla;35;31
2013;08 - Atlántico;08001 - Barranquilla;36;26
2013;08 - Atlántico;08001 - Barranquilla;37;27
2013;08 - Atlántico;08001 - Barranquilla;38;24
2013;08 - Atlántico;08001 - Barranquilla;39;28
2013;08 - Atlántico;08001 - Barranquilla;40;28
2013;08 - Atlántico;08001 - Barranquilla;41;21
2013;08 - Atlántico;08001 - Barranquilla;42;26
2013;08 - Atlántico;08001 - Barranquilla;43;23
2013;08 - Atlántico;08001 - Barranquilla;44;18
2013;08 - Atlántico;08001 - Barranquilla;45;18
2013;08 - Atlántico;08001 - Barranquilla;46;31
2013;08 - Atlántico;08001 - Barranquilla;47;23
2013;08 - Atlántico;08001 - Barranquilla;48;27
2013;08 - Atlántico;08001 - Barranquilla;49;24
2013;08 - Atlántico;08001 - Barranquilla;50;22
2013;08 - Atlántico;08001 - Barranquilla;51;32
2013;08 - Atlántico;08001 - Barranquilla;52;28
2013;08 - Atlántico;08001 - Barranquilla;53;5
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;1;118
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;2;109
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;3;104
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;4;87
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;5;89
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;6;91
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;7;97
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;8;94
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;9;86
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;10;101
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;11;115
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;12;122
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;13;103
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;14;113
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;15;106
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;16;110
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;17;105
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;18;130
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;19;87
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;20;115
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;21;113
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;22;120
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;23;116
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;24;120
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;25;94
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;26;101
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;27;101
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;28;108
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;29;104
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;30;108
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;31;91
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;32;108
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;33;87
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;34;87
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;35;99
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;36;92
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;37;102
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;38;87
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;39;113
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;40;102
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;41;86
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;42;89
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;43;75
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;44;96
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;45;98
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;46;100
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;47;101
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;48;90
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;49;110
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;50;93
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;51;78
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;52;121
2013;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;53;16
2013;76 - Valle del Cauca;76001 - Cali;1;52
2013;76 - Valle del Cauca;76001 - Cali;2;41
2013;76 - Valle del Cauca;76001 - Cali;3;39
2013;76 - Valle del Cauca;76001 - Cali;4;36
2013;76 - Valle del Cauca;76001 - Cali;5;32
2013;76 - Valle del Cauca;76001 - Cali;6;38
2013;76 - Valle del Cauca;76001 - Cali;7;28
2013;76 - Valle del Cauca;76001 - Cali;8;29
2013;76 - Valle del Cauca;76001 - Cali;9;32
2013;76 - Valle del Cauca;76001 - Cali;10;53
2013;76 - Valle del Cauca;76001 - Cali;11;51
2013;76 - Valle del Cauca;76001 - Cali;12;46
2013;76 - Valle del Cauca;76001 - Cali;13;44
2013;76 - Valle del Cauca;76001 - Cali;14;46
2013;76 - Valle del Cauca;76001 - Cali;15;55
2013;76 - Valle del Cauca;76001 - Cali;16;39
2013;76 - Valle del Cauca;76001 - Cali;17;38
2013;76 - Valle del Cauca;76001 - Cali;18;38
2013;76 - Valle del Cauca;76001 - Cali;19;33
2013;76 - Valle del Cauca;76001 - Cali;20;44
2013;76 - Valle del Cauca;76001 - Cali;21;37
2013;76 - Valle del Cauca;76001 - Cali;22;49
2013;76 - Valle del Cauca;76001 - Cali;23;47
2013;76 - Valle del Cauca;76001 - Cali;24;51
2013;76 - Valle del Cauca;76001 - Cali;25;34
2013;76 - Valle del Cauca;76001 - Cali;26;48
2013;76 - Valle del Cauca;76001 - Cali;27;47
2013;76 - Valle del Cauca;76001 - Cali;28;28
2013;76 - Valle del Cauca;76001 - Cali;29;49
2013;76 - Valle del Cauca;76001 - Cali;30;52
2013;76 - Valle del Cauca;76001 - Cali;31;40
2013;76 - Valle del Cauca;76001 - Cali;32;42
2013;76 - Valle del Cauca;76001 - Cali;33;41
2013;76 - Valle del Cauca;76001 - Cali;34;50
2013;76 - Valle del Cauca;76001 - Cali;35;37
2013;76 - Valle del Cauca;76001 - Cali;36;39
2013;76 - Valle del Cauca;76001 - Cali;37;39
2013;76 - Valle del Cauca;76001 - Cali;38;40
2013;76 - Valle del Cauca;76001 - Cali;39;32
2013;76 - Valle del Cauca;76001 - Cali;40;32
2013;76 - Valle del Cauca;76001 - Cali;41;30
2013;76 - Valle del Cauca;76001 - Cali;42;30
2013;76 - Valle del Cauca;76001 - Cali;43;27
2013;76 - Valle del Cauca;76001 - Cali;44;40
2013;76 - Valle del Cauca;76001 - Cali;45;25
2013;76 - Valle del Cauca;76001 - Cali;46;47
2013;76 - Valle del Cauca;76001 - Cali;47;32
2013;76 - Valle del Cauca;76001 - Cali;48;35
2013;76 - Valle del Cauca;76001 - Cali;49;32
2013;76 - Valle del Cauca;76001 - Cali;50;31
2013;76 - Valle del Cauca;76001 - Cali;51;34
2013;76 - Valle del Cauca;76001 - Cali;52;36
2013;76 - Valle del Cauca;76001 - Cali;53;6
2014;05 - Antioquia;05001 - Medellín;1;59
2014;05 - Antioquia;05001 - Medellín;2;50
2014;05 - Antioquia;05001 - Medellín;3;51
2014;05 - Antioquia;05001 - Medellín;4;41
2014;05 - Antioquia;05001 - Medellín;5;57
2014;05 - Antioquia;05001 - Medellín;6;40
2014;05 - Antioquia;05001 - Medellín;7;49
2014;05 - Antioquia;05001 - Medellín;8;38
2014;05 - Antioquia;05001 - Medellín;9;52
2014;05 - Antioquia;05001 - Medellín;10;50
2014;05 - Antioquia;05001 - Medellín;11;45
2014;05 - Antioquia;05001 - Medellín;12;50
2014;05 - Antioquia;05001 - Medellín;13;43
2014;05 - Antioquia;05001 - Medellín;14;53
2014;05 - Antioquia;05001 - Medellín;15;43
2014;05 - Antioquia;05001 - Medellín;16;59
2014;05 - Antioquia;05001 - Medellín;17;53
2014;05 - Antioquia;05001 - Medellín;18;49
2014;05 - Antioquia;05001 - Medellín;19;39
2014;05 - Antioquia;05001 - Medellín;20;52
2014;05 - Antioquia;05001 - Medellín;21;53
2014;05 - Antioquia;05001 - Medellín;22;63
2014;05 - Antioquia;05001 - Medellín;23;61
2014;05 - Antioquia;05001 - Medellín;24;45
2014;05 - Antioquia;05001 - Medellín;25;44
2014;05 - Antioquia;05001 - Medellín;26;40
2014;05 - Antioquia;05001 - Medellín;27;44
2014;05 - Antioquia;05001 - Medellín;28;35
2014;05 - Antioquia;05001 - Medellín;29;41
2014;05 - Antioquia;05001 - Medellín;30;47
2014;05 - Antioquia;05001 - Medellín;31;44
2014;05 - Antioquia;05001 - Medellín;32;41
2014;05 - Antioquia;05001 - Medellín;33;43
2014;05 - Antioquia;05001 - Medellín;34;39
2014;05 - Antioquia;05001 - Medellín;35;32
2014;05 - Antioquia;05001 - Medellín;36;34
2014;05 - Antioquia;05001 - Medellín;37;49
2014;05 - Antioquia;05001 - Medellín;38;35
2014;05 - Antioquia;05001 - Medellín;39;55
2014;05 - Antioquia;05001 - Medellín;40;46
2014;05 - Antioquia;05001 - Medellín;41;56
2014;05 - Antioquia;05001 - Medellín;42;46
2014;05 - Antioquia;05001 - Medellín;43;52
2014;05 - Antioquia;05001 - Medellín;44;50
2014;05 - Antioquia;05001 - Medellín;45;43
2014;05 - Antioquia;05001 - Medellín;46;41
2014;05 - Antioquia;05001 - Medellín;47;37
2014;05 - Antioquia;05001 - Medellín;48;60
2014;05 - Antioquia;05001 - Medellín;49;63
2014;05 - Antioquia;05001 - Medellín;50;68
2014;05 - Antioquia;05001 - Medellín;51;55
2014;05 - Antioquia;05001 - Medellín;52;80
2014;05 - Antioquia;05001 - Medellín;53;10
2014;08 - Atlántico;08001 - Barranquilla;1;27
2014;08 - Atlántico;08001 - Barranquilla;2;22
2014;08 - Atlántico;08001 - Barranquilla;3;27
2014;08 - Atlántico;08001 - Barranquilla;4;29
2014;08 - Atlántico;08001 - Barranquilla;5;24
2014;08 - Atlántico;08001 - Barranquilla;6;26
2014;08 - Atlántico;08001 - Barranquilla;7;21
2014;08 - Atlántico;08001 - Barranquilla;8;22
2014;08 - Atlántico;08001 - Barranquilla;9;25
2014;08 - Atlántico;08001 - Barranquilla;10;21
2014;08 - Atlántico;08001 - Barranquilla;11;29
2014;08 - Atlántico;08001 - Barranquilla;12;19
2014;08 - Atlántico;08001 - Barranquilla;13;17
2014;08 - Atlántico;08001 - Barranquilla;14;24
2014;08 - Atlántico;08001 - Barranquilla;15;20
2014;08 - Atlántico;08001 - Barranquilla;16;22
2014;08 - Atlántico;08001 - Barranquilla;17;16
2014;08 - Atlántico;08001 - Barranquilla;18;17
2014;08 - Atlántico;08001 - Barranquilla;19;20
2014;08 - Atlántico;08001 - Barranquilla;20;31
2014;08 - Atlántico;08001 - Barranquilla;21;18
2014;08 - Atlántico;08001 - Barranquilla;22;24
2014;08 - Atlántico;08001 - Barranquilla;23;19
2014;08 - Atlántico;08001 - Barranquilla;24;27
2014;08 - Atlántico;08001 - Barranquilla;25;24
2014;08 - Atlántico;08001 - Barranquilla;26;26
2014;08 - Atlántico;08001 - Barranquilla;27;23
2014;08 - Atlántico;08001 - Barranquilla;28;33
2014;08 - Atlántico;08001 - Barranquilla;29;28
2014;08 - Atlántico;08001 - Barranquilla;30;15
2014;08 - Atlántico;08001 - Barranquilla;31;27
2014;08 - Atlántico;08001 - Barranquilla;32;25
2014;08 - Atlántico;08001 - Barranquilla;33;27
2014;08 - Atlántico;08001 - Barranquilla;34;19
2014;08 - Atlántico;08001 - Barranquilla;35;24
2014;08 - Atlántico;08001 - Barranquilla;36;21
2014;08 - Atlántico;08001 - Barranquilla;37;28
2014;08 - Atlántico;08001 - Barranquilla;38;26
2014;08 - Atlántico;08001 - Barranquilla;39;21
2014;08 - Atlántico;08001 - Barranquilla;40;18
2014;08 - Atlántico;08001 - Barranquilla;41;25
2014;08 - Atlántico;08001 - Barranquilla;42;34
2014;08 - Atlántico;08001 - Barranquilla;43;28
2014;08 - Atlántico;08001 - Barranquilla;44;36
2014;08 - Atlántico;08001 - Barranquilla;45;27
2014;08 - Atlántico;08001 - Barranquilla;46;32
2014;08 - Atlántico;08001 - Barranquilla;47;26
2014;08 - Atlántico;08001 - Barranquilla;48;31
2014;08 - Atlántico;08001 - Barranquilla;49;37
2014;08 - Atlántico;08001 - Barranquilla;50;31
2014;08 - Atlántico;08001 - Barranquilla;51;36
2014;08 - Atlántico;08001 - Barranquilla;52;39
2014;08 - Atlántico;08001 - Barranquilla;53;7
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;1;99
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;2;119
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;3;106
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;4;106
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;5;110
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;6;91
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;7;96
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;8;95
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;9;94
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;10;101
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;11;102
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;12;111
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;13;125
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;14;105
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;15;113
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;16;118
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;17;101
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;18;108
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;19;105
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;20;96
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;21;100
2014;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;22;79
